"Venda_ID","Data da Venda","Quantidade","Preço Unitário","Cliente_ID","customer_name","Género","Idade","Cidade","Produto_ID","product_name","Categoria","Cor","Tamanho","Preço","Custo_Aquisição","Loja_ID","store_name","Região","store_city","Tipo"
11237,"2022-06-27 03:34:02",89,976.81,167,Bernardo Freitas,F,35,Valença,451,Aperiam,Calçado,Cinzento,"39",71.74,32.06,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11238,"2021-04-02 12:47:52",79,208.03,622,Rafaela Reis-Borges,M,58,Oeiras,530,Vero,Calçado,Roxo,"43",94.7,35.85,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11239,"2022-09-10 21:39:29",20,42.05,907,Violeta Tavares,F,58,Loures,33,Ea,Roupas,Cinzento,XL,89.33,49.24,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11240,"2019-04-09 10:24:46",89,520.88,704,Vera Fernandes,F,21,Faro,652,Quaerat,Roupas,Amarelo,XXL,58.48,20.66,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11241,"2024-11-02 17:10:19",17,676.36,902,Rafael Gomes-Jesus,F,58,Paços de Ferreira,633,Quos,Roupas,Cinzento,XS,42.67,38.8,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11242,"2015-03-15 16:18:23",43,320.82,836,Benedita Amaral,F,62,Lisboa,666,Earum,Roupas,Cinzento,S,46.55,36.73,1,Loja Borges S.A.,Centro,Leiria,Online
11243,"2015-08-26 16:46:34",74,578.24,403,Yara do Esteves,F,38,Vila Nova de Cerveira,233,Omnis,Roupas,Preto,XL,83.67,34.85,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11244,"2017-11-24 08:52:34",29,187.67,470,Victória Sá,F,45,Santa Cruz da Graciosa,868,Nesciunt,Calçado,Amarelo,"44",76.19,15.97,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11245,"2018-04-22 18:05:30",22,574.71,204,Madalena da Monteiro,F,49,Funchal,771,Rerum,Calçado,Verde,"36",87.91,21.15,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11246,"2023-04-29 22:34:50",42,474.58,82,Alexandre Machado,M,42,Oliveira do Hospital,787,Ipsa,Roupas,Preto,XXL,45.45,41.71,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11247,"2019-09-20 19:34:07",93,135.42,575,Lisandro de Baptista,F,22,Portalegre,37,Corrupti,Calçado,Vermelho,"40",80.72,49.59,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11248,"2021-07-19 22:12:32",71,297.28,39,Margarida-Catarina Nascimento,M,42,Lajes do Pico,660,Ipsa,Roupas,Azul,XXL,71.13,46.27,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11249,"2019-01-29 15:49:49",69,213.67,531,Iara Pinto,F,52,Redondo,359,Voluptas,Calçado,Laranja,"45",37.88,27.74,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11250,"2023-02-15 00:59:38",69,587.3,892,Nádia Domingues,M,39,Oliveira de Azeméis,75,Veritatis,Calçado,Amarelo,"45",34.29,47.09,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11251,"2023-05-12 01:44:46",85,85.48,245,Frederico Correia-Nunes,M,26,Serpa,504,Sunt,Roupas,Rosa,XL,51.45,21.07,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11252,"2017-05-03 06:44:53",23,350.45,553,Ema Antunes,M,40,Bragança,565,Ea,Roupas,Branco,S,42.87,28.43,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11253,"2022-08-30 04:19:54",51,294.87,133,Letícia Tavares,F,49,Sabugal,40,Corrupti,Calçado,Rosa,"45",61.86,41.64,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11254,"2021-09-14 15:46:42",84,902.46,353,Juliana Gomes,F,26,Sines,280,Natus,Calçado,Azul,"42",50.19,42.82,1,Loja Borges S.A.,Centro,Leiria,Online
11255,"2015-06-26 08:16:49",8,65.74,24,Guilherme Reis,F,48,Funchal,536,Sunt,Roupas,Preto,XL,82.54,47.88,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11256,"2022-09-05 05:37:47",8,140.82,576,Miguel Correia,M,57,Montemor-o-Velho,652,Quaerat,Roupas,Amarelo,XXL,58.48,20.66,1,Loja Borges S.A.,Centro,Leiria,Online
11257,"2017-10-16 03:19:00",6,180.61,238,Ema Miranda,F,60,Ponta Delgada,178,Omnis,Roupas,Amarelo,L,82.56,31.34,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11258,"2015-08-16 08:25:11",35,690.95,295,Bianca Sousa-Pinheiro,M,23,Aveiro,140,Tenetur,Calçado,Amarelo,"43",68.34,32.04,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11259,"2021-04-21 18:03:28",26,984.0,985,Mário Loureiro,F,70,Portimão,767,Dolorum,Calçado,Vermelho,"44",46.94,15.36,1,Loja Borges S.A.,Centro,Leiria,Online
11260,"2022-09-04 14:53:59",11,652.87,106,Lara Magalhães,F,62,Terras de Bouro,323,Et,Roupas,Roxo,L,46.67,31.97,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11261,"2021-12-08 14:45:05",19,163.11,663,César Cardoso,F,27,Lagoa,510,Necessitatibus,Calçado,Azul,"45",22.64,34.17,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11262,"2023-11-25 08:13:43",53,839.41,324,Ema Leal,F,42,Pombal,268,Voluptas,Calçado,Verde,"45",87.48,45.76,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11263,"2016-11-23 16:10:07",12,418.28,721,Luísa Lourenço,F,39,Moura,477,Eaque,Roupas,Preto,M,39.76,37.87,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11264,"2017-10-07 20:14:40",76,157.33,8,Leonor Loureiro,F,21,Cabeceiras de Basto,944,Neque,Calçado,Azul,"36",22.13,19.63,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11265,"2018-12-26 08:37:09",25,427.48,735,Isabela Monteiro,M,69,São Brás de Alportel,763,Quam,Calçado,Branco,"44",84.63,16.94,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11266,"2024-02-27 02:37:07",52,795.36,864,Mia Rocha,F,21,Ribeira Grande,429,Illo,Roupas,Vermelho,S,35.29,48.14,1,Loja Borges S.A.,Centro,Leiria,Online
11267,"2014-07-14 14:49:31",13,495.97,82,Alexandre Machado,M,42,Oliveira do Hospital,127,Iusto,Calçado,Branco,"38",93.65,42.49,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11268,"2022-03-16 14:45:05",6,513.28,658,Sara Lourenço,F,27,Carregal do Sal,534,Quia,Roupas,Roxo,M,38.36,28.99,1,Loja Borges S.A.,Centro,Leiria,Online
11269,"2021-11-03 09:29:03",20,433.5,711,Luciana-Inês Machado,M,64,Castro Verde,767,Dolorum,Calçado,Vermelho,"44",46.94,15.36,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11270,"2021-09-15 10:28:06",76,229.98,416,Raquel Nascimento,F,36,Montijo,905,Incidunt,Calçado,Rosa,"42",95.57,44.31,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11271,"2016-09-02 19:56:50",1,368.49,957,Camila Lima,F,30,Alcoutim,891,Hic,Roupas,Laranja,XS,83.67,38.51,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11272,"2017-04-15 23:57:27",98,719.53,241,Caetana Pinho,M,20,Cadaval,966,Sed,Calçado,Amarelo,"38",44.7,43.0,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11273,"2024-12-07 01:56:25",44,899.36,860,Renato Rodrigues-Torres,M,43,Ribeira Grande,845,Officia,Calçado,Verde,"38",76.62,30.98,1,Loja Borges S.A.,Centro,Leiria,Online
11274,"2022-06-18 20:33:19",25,934.37,119,Alice Garcia,F,67,Almada,394,Ipsum,Calçado,Verde,"39",40.42,14.51,1,Loja Borges S.A.,Centro,Leiria,Online
11275,"2024-11-16 01:53:42",96,423.38,72,Mateus Amaral,M,44,Portel,536,Sunt,Roupas,Preto,XL,82.54,47.88,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11276,"2021-10-11 06:45:55",53,602.37,143,Vera Gonçalves,F,49,Vila Real de Santo António,123,Eaque,Roupas,Preto,XL,61.33,10.47,1,Loja Borges S.A.,Centro,Leiria,Online
11277,"2021-07-15 15:13:46",35,134.3,362,Sérgio de Morais,M,34,Machico,299,Minima,Roupas,Laranja,M,48.94,26.08,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11278,"2016-03-24 11:25:07",16,830.42,452,Mafalda Silva,M,30,Caminha,330,Reiciendis,Roupas,Roxo,L,60.98,29.16,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11279,"2021-06-13 20:32:05",50,282.0,606,Vera-Matilde Sá,M,57,Ourique,19,Repudiandae,Calçado,Vermelho,"35",42.25,43.72,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11280,"2020-01-27 03:18:36",15,578.31,540,Victória Pacheco,F,26,Santa Cruz das Flores,589,Deserunt,Roupas,Preto,M,98.18,36.77,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11281,"2019-05-03 04:05:15",38,375.39,414,Tomé Amorim,M,36,Montalegre,456,Possimus,Calçado,Laranja,"38",21.96,15.88,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11282,"2024-02-05 18:18:51",34,629.31,522,Matias Gaspar,F,54,Peniche,477,Eaque,Roupas,Preto,M,39.76,37.87,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11283,"2023-01-08 23:10:11",68,598.9,14,Luana-Jéssica Carneiro,F,22,Reguengos de Monsaraz,743,Necessitatibus,Calçado,Roxo,"41",40.9,49.0,1,Loja Borges S.A.,Centro,Leiria,Online
11284,"2014-12-17 05:37:25",21,105.18,16,Joel Carvalho,F,49,Santa Cruz das Flores,531,Deserunt,Roupas,Amarelo,M,69.66,45.96,1,Loja Borges S.A.,Centro,Leiria,Online
11285,"2019-10-07 22:39:56",60,151.67,744,Alice do Leite,M,32,Santiago do Cacém,240,Ipsum,Calçado,Vermelho,"43",73.02,13.02,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11286,"2019-07-30 10:16:05",9,769.8,830,Gaspar Brito,M,55,Vila Real de Santo António,128,Culpa,Roupas,Amarelo,XL,38.44,29.26,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11287,"2015-01-19 13:44:23",32,718.57,6,Mauro Garcia,M,65,Angra do Heroísmo,442,Delectus,Roupas,Amarelo,S,68.73,18.96,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11288,"2016-10-09 00:00:47",2,610.44,123,Erika Moreira,F,64,Albufeira,922,Quisquam,Calçado,Vermelho,"44",36.01,25.54,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11289,"2022-12-29 10:14:34",1,925.97,409,Alexandre Valente,F,66,Paredes,259,Harum,Roupas,Vermelho,S,53.82,34.55,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11290,"2023-08-27 10:34:28",83,992.94,771,Camila Pires-Guerreiro,F,22,Vila Franca do Campo,112,Voluptates,Calçado,Cinzento,"35",43.6,45.98,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11291,"2019-03-06 07:01:44",7,743.03,499,Bryan Amaral,M,31,Alvito,294,Incidunt,Roupas,Cinzento,S,97.75,29.37,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11292,"2015-11-21 02:38:37",80,602.15,874,Kyara Santos,F,35,Albufeira,35,Quam,Roupas,Preto,L,98.33,16.94,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11293,"2020-10-06 00:57:27",90,302.44,988,Maria Castro,M,59,Murtosa,186,Animi,Roupas,Roxo,XXL,70.77,24.57,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11294,"2024-11-30 18:08:25",63,930.58,282,Joana Mendes,M,29,Lagoa,854,Nobis,Roupas,Amarelo,XL,34.1,41.87,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11295,"2015-05-30 03:18:12",25,234.44,663,César Cardoso,F,27,Lagoa,188,Totam,Calçado,Verde,"39",67.73,26.26,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11296,"2023-03-15 05:01:52",69,286.87,685,Letícia Batista,M,29,Arcos de Valdevez,66,Cumque,Calçado,Preto,"36",23.93,44.84,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11297,"2015-09-05 22:21:32",61,258.29,594,Vera Matos,M,58,Alvito,845,Officia,Calçado,Verde,"38",76.62,30.98,1,Loja Borges S.A.,Centro,Leiria,Online
11298,"2021-12-02 16:10:12",34,85.49,950,Ângelo Pires,M,60,Alenquer,168,Ullam,Roupas,Verde,M,88.07,47.62,1,Loja Borges S.A.,Centro,Leiria,Online
11299,"2014-04-06 16:09:59",97,661.23,234,Lara-Eva Matos,F,32,Murtosa,190,Sunt,Calçado,Preto,"38",53.33,31.75,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11300,"2016-07-27 03:18:33",41,265.89,335,Leonardo Macedo,F,33,Castro Marim,491,Modi,Roupas,Laranja,S,50.25,11.95,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11301,"2018-09-27 16:51:36",94,18.34,23,Sandro Marques,M,36,Cabeceiras de Basto,923,Molestiae,Calçado,Preto,"38",83.42,33.09,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11302,"2018-01-28 00:48:14",90,790.17,149,Débora-Isabel Andrade,M,65,Santa Cruz da Graciosa,102,Ad,Calçado,Laranja,"40",76.15,19.95,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11303,"2019-10-28 00:32:38",58,457.24,562,Teresa Moreira,M,40,Torres Vedras,244,Cum,Roupas,Verde,M,45.9,11.02,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11304,"2020-02-19 00:34:47",47,715.87,240,Filipa Santos,M,44,Lagos,302,Facilis,Calçado,Azul,"44",28.41,11.11,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11305,"2023-08-19 12:37:20",8,658.3,343,Margarida de Marques,F,29,Sousel,894,Molestias,Roupas,Cinzento,XS,46.26,21.91,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11306,"2018-11-08 03:16:01",35,250.28,166,Micael Castro,F,45,Palmela,777,Corrupti,Calçado,Branco,"40",85.86,17.05,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11307,"2016-01-03 04:28:55",5,798.47,106,Lara Magalhães,F,62,Terras de Bouro,420,Illum,Calçado,Azul,"44",22.07,32.52,1,Loja Borges S.A.,Centro,Leiria,Online
11308,"2023-03-28 04:44:20",36,58.53,336,Emília Freitas,F,21,Vila Nova de Santo André,911,Consequuntur,Calçado,Roxo,"38",99.86,16.19,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11309,"2021-08-27 11:46:27",60,660.89,995,Paulo Carvalho,F,19,Póvoa de Varzim,784,Sit,Calçado,Amarelo,"44",84.92,17.69,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11310,"2017-01-07 03:44:37",23,799.93,258,Valentina Soares-Leal,F,63,Horta,149,Fugit,Roupas,Preto,M,84.89,43.26,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11311,"2021-01-06 05:24:13",79,626.48,464,Salvador Assunção,M,25,Ribeira Grande,759,Commodi,Calçado,Verde,"44",63.17,36.12,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11312,"2015-12-04 04:25:24",24,981.23,19,Luís Moreira,M,32,Carregal do Sal,351,Illum,Calçado,Vermelho,"43",57.59,46.34,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11313,"2022-11-24 18:46:45",44,719.36,119,Alice Garcia,F,67,Almada,245,Quasi,Calçado,Laranja,"44",59.65,24.14,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11314,"2020-11-05 06:32:51",35,857.74,335,Leonardo Macedo,F,33,Castro Marim,910,Tempora,Roupas,Rosa,L,73.01,27.17,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11315,"2024-06-30 05:24:15",72,315.33,399,Joel Torres,F,36,São Brás de Alportel,46,Quos,Roupas,Cinzento,XXL,42.76,45.4,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11316,"2021-08-04 19:48:27",81,450.48,590,Alice Guerreiro,M,59,Lajes das Flores,939,Fuga,Roupas,Preto,XL,55.7,36.55,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11317,"2024-04-12 21:34:13",75,390.78,610,Érica Matos,F,51,Évora,191,Excepturi,Roupas,Preto,XL,38.17,28.27,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11318,"2021-10-12 17:37:59",34,915.48,887,Wilson Amaral,F,43,Sines,753,Nemo,Calçado,Rosa,"44",21.95,25.27,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11319,"2024-10-10 09:22:48",23,109.1,658,Sara Lourenço,F,27,Carregal do Sal,219,Ut,Roupas,Cinzento,S,96.53,46.26,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11320,"2020-07-04 20:26:00",26,865.38,223,Mário Azevedo,M,66,Penalva do Castelo,437,Sint,Calçado,Cinzento,"38",83.14,24.51,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11321,"2022-11-14 00:15:41",12,101.5,839,Diana Torres,F,36,Montemor-o-Novo,72,Tempore,Roupas,Preto,M,85.52,33.58,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11322,"2020-05-01 16:20:07",34,373.1,427,Luna Barbosa,M,63,Celorico de Basto,318,Aspernatur,Calçado,Roxo,"40",78.86,17.0,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11323,"2014-05-10 05:35:59",79,922.17,109,Nelson Amorim,M,38,Barcelos,522,Id,Calçado,Amarelo,"43",90.73,46.19,1,Loja Borges S.A.,Centro,Leiria,Online
11324,"2017-05-09 08:47:51",47,140.34,273,Carolina Alves,M,38,Olhão,626,Cum,Roupas,Rosa,M,93.2,10.75,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11325,"2020-10-25 20:59:22",79,522.76,385,Luna Morais,M,28,Trofa,933,Molestiae,Roupas,Vermelho,XS,56.92,24.5,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11326,"2015-09-07 00:59:47",63,977.95,613,William Leal,F,29,Sousel,910,Tempora,Roupas,Rosa,L,73.01,27.17,1,Loja Borges S.A.,Centro,Leiria,Online
11327,"2024-10-13 20:49:05",40,799.59,272,Caetana Cardoso,M,53,Portel,33,Ea,Roupas,Cinzento,XL,89.33,49.24,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11328,"2016-02-19 18:31:55",76,326.75,505,Daniela Teixeira-Esteves,M,37,Santa Cruz da Graciosa,642,Culpa,Roupas,Vermelho,XXL,42.94,12.67,1,Loja Borges S.A.,Centro,Leiria,Online
11329,"2020-09-18 13:34:29",21,457.47,214,Mário Ribeiro,M,48,Santa Cruz das Flores,323,Et,Roupas,Roxo,L,46.67,31.97,1,Loja Borges S.A.,Centro,Leiria,Online
11330,"2021-10-20 03:22:48",92,615.56,434,Vera Faria,F,61,Lisboa,778,Laborum,Roupas,Laranja,L,24.33,32.78,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11331,"2022-10-14 21:37:11",12,989.88,263,Emília Tavares,M,64,Leiria,891,Hic,Roupas,Laranja,XS,83.67,38.51,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11332,"2024-12-01 06:58:14",99,234.67,966,Gil Figueiredo,F,54,Tábua,244,Cum,Roupas,Verde,M,45.9,11.02,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11333,"2018-10-28 18:55:05",67,401.07,663,César Cardoso,F,27,Lagoa,204,Eveniet,Calçado,Cinzento,"39",88.09,31.64,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11334,"2015-02-21 15:31:04",8,239.87,982,André Amorim,F,23,Olhão,812,Voluptatem,Roupas,Cinzento,XL,65.2,41.03,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11335,"2018-03-31 12:18:04",30,705.4,517,Luana Fonseca,F,24,Almada,257,Quaerat,Roupas,Cinzento,L,53.05,42.14,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11336,"2015-05-11 01:10:16",31,266.33,115,Joaquim Fonseca,M,39,Penacova,406,Delectus,Roupas,Azul,XL,55.21,19.38,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11337,"2019-11-08 23:22:12",40,793.03,750,David Faria,F,52,Vila do Porto,966,Sed,Calçado,Amarelo,"38",44.7,43.0,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11338,"2017-05-06 21:44:27",53,678.23,580,Leonor de Barros,M,32,Melgaço,742,Cupiditate,Calçado,Cinzento,"44",24.46,26.81,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11339,"2016-11-21 20:07:00",33,984.08,539,Ema de Martins,M,47,Porto de Mós,279,Sit,Calçado,Roxo,"42",55.66,22.17,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11340,"2018-08-25 02:46:11",39,568.74,446,Sérgio Pereira,F,22,Vila Real de Santo António,733,Aliquam,Calçado,Vermelho,"37",30.4,29.37,1,Loja Borges S.A.,Centro,Leiria,Online
11341,"2024-10-17 02:35:51",62,103.03,374,Bryan do Neto,M,67,Castro Marim,783,Assumenda,Roupas,Cinzento,XL,58.04,16.01,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11342,"2021-03-04 17:48:24",94,924.32,270,Afonso Ramos,M,38,Loures,346,Totam,Calçado,Azul,"37",24.93,17.99,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11343,"2023-04-16 07:22:13",39,914.61,445,Artur Pereira,M,56,Moita,82,Labore,Calçado,Verde,"43",59.54,14.39,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11344,"2023-06-16 02:33:14",93,487.62,236,Diego Pinto,F,22,Sines,891,Hic,Roupas,Laranja,XS,83.67,38.51,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11345,"2014-09-05 04:26:40",100,723.33,396,Kévim Pinto-Vaz,F,48,Sobral de Monte Agraço,929,Consectetur,Roupas,Rosa,M,84.31,38.75,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11346,"2016-09-24 19:37:16",77,555.84,197,Eduardo Abreu,F,43,Terras de Bouro,84,Distinctio,Calçado,Rosa,"44",42.68,30.71,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11347,"2023-09-30 07:45:18",37,981.8,825,Leonardo de Vieira,M,32,Vagos,158,Error,Calçado,Preto,"40",46.55,18.21,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11348,"2023-05-19 00:33:36",86,363.05,473,Rafaela Maia,M,61,Pedrógão Grande,494,Necessitatibus,Calçado,Azul,"36",87.69,28.51,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11349,"2018-10-02 12:07:39",93,770.75,809,Clara Machado,F,61,Funchal,432,Nostrum,Calçado,Verde,"41",62.38,49.7,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11350,"2017-04-16 05:19:55",16,258.14,836,Benedita Amaral,F,62,Lisboa,456,Possimus,Calçado,Laranja,"38",21.96,15.88,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11351,"2019-07-04 15:09:56",18,231.47,863,Eduardo Matos,F,67,Alcoutim,961,Quasi,Roupas,Laranja,L,76.92,25.84,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11352,"2022-07-03 14:24:03",32,683.74,625,Sofia do Paiva,F,52,Santa Cruz das Flores,96,Quo,Calçado,Preto,"39",64.42,33.94,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11353,"2023-07-20 01:17:37",89,812.2,126,Bernardo Reis,M,40,Ponte de Sor,157,Eaque,Roupas,Laranja,S,62.33,29.77,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11354,"2014-05-01 02:28:54",33,493.63,46,Matilde Nunes,M,28,Lajes das Flores,748,Quas,Roupas,Azul,S,56.71,18.66,1,Loja Borges S.A.,Centro,Leiria,Online
11355,"2015-11-25 06:22:06",66,572.02,909,Kévim Magalhães,M,24,Loulé,888,Natus,Roupas,Roxo,L,54.0,28.84,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11356,"2023-02-20 10:11:11",73,939.38,577,Duarte Brito-Pinto,M,69,Angra do Heroísmo,180,Accusantium,Calçado,Vermelho,"38",62.11,30.71,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11357,"2022-02-16 00:53:19",44,355.12,649,Vera Morais,F,41,Sobral de Monte Agraço,238,Modi,Calçado,Azul,"44",69.86,12.95,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11358,"2023-02-21 09:19:22",64,953.11,67,Petra do Pinto,M,41,Lajes do Pico,302,Facilis,Calçado,Azul,"44",28.41,11.11,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11359,"2014-11-29 17:39:38",29,682.12,63,Erika do Borges,F,20,Vila Franca do Campo,876,Officiis,Calçado,Roxo,"43",65.55,12.83,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11360,"2018-08-31 22:12:43",96,322.52,579,Manuel Gomes,M,45,Coruche,342,Molestias,Roupas,Rosa,S,99.9,26.3,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11361,"2020-11-07 09:11:48",37,95.39,575,Lisandro de Baptista,F,22,Portalegre,469,Quis,Calçado,Preto,"45",25.0,22.72,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11362,"2020-11-10 01:33:12",54,289.31,9,Sandro Gomes,M,70,Santa Cruz das Flores,245,Quasi,Calçado,Laranja,"44",59.65,24.14,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Física
11363,"2016-07-26 11:21:26",8,673.26,332,Ângelo Sá,M,60,Barcelos,416,Animi,Roupas,Preto,S,96.03,46.63,1,Loja Borges S.A.,Centro,Leiria,Online
11364,"2020-01-14 12:20:16",100,867.78,615,Laura Correia,F,43,Castro Verde,259,Harum,Roupas,Vermelho,S,53.82,34.55,4,Loja Maia Loureiro S.A.,Centro,Castelo Branco,Física
11365,"2023-04-15 16:01:18",14,177.46,492,Luísa Torres-Matos,M,47,Montalegre,216,Deleniti,Calçado,Rosa,"40",43.96,34.4,5,Loja Araújo Pinto Lda.,Centro,Castelo de Paiva,Online
11366,"2018-06-21 06:22:53",53,308.35,78,Carlos Nascimento,F,50,Sobral de Monte Agraço,927,Voluptate,Calçado,Amarelo,"37",25.3,32.64,2,Loja Ramos Lda.,Algarve,Lagoa,Física
11367,"2017-06-18 13:35:41",77,564.53,963,Beatriz Abreu,M,70,Valongo,713,Modi,Roupas,Roxo,L,21.28,28.93,1,Loja Borges S.A.,Centro,Leiria,Online
11368,"2020-07-14 20:48:22",93,708.51,700,Sérgio Valente,M,24,Almada,661,Beatae,Roupas,Roxo,XS,26.44,26.93,2,Loja Ramos Lda.,Algarve,Lagoa,Física
